Time,F1,F2,F1
0.0677000000000009,0.46488824294381,0.438153340021381,1.85955297177526
0.0678000000000009,0.422163962750546,0.364484313709919,1.68865585100221
0.0679000000000009,0.364484313710117,0.267913397488523,1.45793725484051
0.0680000000000009,0.293892626145531,0.154508497186369,1.17557050458222
0.0681000000000009,0.212889645781756,0.0313952597634906,0.851558583127077
0.0682000000000009,0.124344943581588,-0.0936906572940023,0.497379774326461
0.0683000000000009,0.0313952597637868,-0.212889645783592,0.125581039055261
0.0684000000000009,-0.0626666167830216,-0.318711994875249,-0.250666467131974
0.0685000000000009,-0.154508497188312,-0.404508497188167,-0.618033988753085
0.0686000000000009,-0.240876837051634,-0.464888242944562,-0.963507348206387
0.0687000000000009,-0.31871199487502,-0.496057350657387,-1.27484797949999
0.0688000000000009,-0.385256621388456,-0.49605735065709,-1.54102648555375
0.068900000000001,-0.438153340022359,-0.464888242943687,-1.75261336008954
0.0690000000000009,-0.475528258147852,-0.40450849718677,-1.90211303259134
0.069100000000001,-0.496057350657351,-0.318711994873417,-1.98422940262943
0.069200000000001,-0.499013364214079,-0.212889645781454,-1.99605345685631
0.069300000000001,-0.48429158056409,-0.0936906572916812,-1.93716632225633
0.069400000000001,-0.452413526232628,0.0313952597658631,-1.80965410493044
0.069500000000001,-0.404508497186944,0.154508497188629,-1.61803398874768
0.069600000000001,-0.342273552963684,0.26791339749053,-1.36909421185465
0.069700000000001,-0.26791339748873,0.364484313711537,-1.07165358995482
0.069800000000001,-0.184062276341488,0.43815334002252,-0.736249105365847
0.069900000000001,-0.0936906572919587,0.484291580564621,-0.374762629167723
0.070000000000001,9.24686511888721E-13,0.5,3.75558946641569E-12
0.070100000000001,0.0936906572937614,0.484291580564007,0.374762629175101
0.070200000000001,0.184062276343194,0.438153340021339,0.736249105372831
0.070300000000001,0.267913397490279,0.364484313709858,1.07165358996116
0.070400000000001,0.342273552965022,0.267913397488448,1.36909421186013
0.070500000000001,0.404508497188023,0.154508497186284,1.61803398875213
0.070600000000001,0.45241352623341,0.0313952597634021,1.80965410493364
0.070700000000001,0.48429158056455,-0.0936906572940894,1.9371663222582
0.070800000000001,0.499013364214194,-0.212889645783672,1.99605345685678
0.070900000000001,0.496057350657121,-0.318711994875317,1.98422940262848
0.071000000000001,0.475528258147285,-0.404508497188219,1.90211303258914
0.071100000000001,0.438153340021475,-0.464888242944595,1.75261336008593
0.071200000000001,0.385256621387287,-0.496057350657398,1.54102648554918
0.071300000000001,0.318711994873606,-0.496057350657079,1.27484797949447
0.071400000000001,0.240876837050026,-0.464888242943655,0.963507348200104
0.071500000000001,0.154508497186566,-0.404508497186718,0.618033988746374
0.071600000000001,0.0626666167812009,-0.318711994873349,0.250666467124917
0.071700000000001,-0.0313952597656183,-0.212889645781374,-0.12558103906236
0.071800000000001,-0.124344943583365,-0.0936906572915941,-0.497379774333351
0.071900000000001,-0.212889645783417,0.0313952597659516,-0.851558583133564
0.072000000000001,-0.293892626147028,0.154508497188714,-1.17557050458797
0.072100000000001,-0.364484313711369,0.267913397490605,-1.4579372548454
0.072200000000001,-0.422163962751529,0.364484313711597,-1.68865585100606
0.072300000000001,-0.464888242944486,0.438153340022562,-1.85955297177788
0.072400000000001,-0.491143625364528,0.484291580564643,-1.96457450145808
0.0725000000000011,-0.5,0.5,-2
0.0726000000000011,-0.491143625364158,0.484291580563985,-1.96457450145661
0.0727000000000011,-0.464888242943759,0.438153340021296,-1.85955297177499
0.0728000000000011,-0.422163962750478,0.364484313709798,-1.68865585100182
0.0729000000000011,-0.364484313710026,0.267913397488373,-1.45793725483999
0.0730000000000011,-0.29389262614543,0.1545084971862,-1.17557050458158
0.0731000000000011,-0.212889645781629,0.0313952597633136,-0.851558583126415
0.0732000000000011,-0.124344943581452,-0.0936906572941765,-0.497379774325698
0.0733000000000011,-0.0313952597636469,-0.212889645783753,-0.125581039054474
0.0734000000000011,0.0626666167831607,-0.318711994875386,0.250666467132699
0.0735000000000011,0.154508497188432,-0.404508497188271,0.618033988753834
0.0736000000000011,0.240876837051744,-0.464888242944628,0.963507348207027
0.0737000000000011,0.318711994875128,-0.496057350657411,1.27484797950056
0.0738000000000011,0.385256621388546,-0.496057350657068,1.54102648555422
0.0739000000000011,0.438153340022426,-0.464888242943622,1.75261336008973
0.0740000000000011,0.475528258147895,-0.404508497186666,1.9021130325916
0.0741000000000011,0.496057350657367,-0.318711994873281,1.98422940262947
0.0742000000000011,0.499013364214071,-0.212889645781281,1.99605345685629
0.0743000000000011,0.484291580564059,-0.093690657291507,1.93716632225624
0.0744000000000011,0.452413526232569,0.0313952597660401,1.80965410493027
0.0745000000000011,0.404508497186862,0.154508497188798,1.61803398874748
0.0746000000000011,0.342273552963582,0.267913397490679,1.36909421185437
0.0747000000000011,0.267913397488611,0.364484313711668,1.07165358995449
0.0748000000000011,0.184062276341371,0.438153340022605,0.736249105365484
0.0749000000000011,0.093690657291835,0.484291580564665,0.374762629167396
0.0750000000000011,-1.05062415046627E-12,0.5,-4.08880976414345E-12
0.0751000000000011,-0.093690657293899,0.484291580563963,-0.374762629175484
0.0752000000000011,-0.184062276343325,0.438153340021246,-0.736249105373193
0.0753000000000011,-0.267913397490397,0.364484313709737,-1.07165358996149
0.0754000000000011,-0.342273552965124,0.267913397488298,-1.36909421186041
0.0755000000000011,-0.404508497188097,0.154508497186116,-1.61803398875232
0.0756000000000011,-0.452413526233463,0.0313952597632251,-1.80965410493381
0.0757000000000011,-0.484291580564582,-0.0936906572942776,-1.93716632225828
0.0758000000000011,-0.499013364214203,-0.212889645783833,-1.9960534568568
0.0759000000000011,-0.496057350657104,-0.318711994875454,-1.98422940262844
0.0760000000000012,-0.475528258147242,-0.404508497188324,-1.90211303258891
0.0761000000000012,-0.438153340021407,-0.46488824294466,-1.75261336008557
0.0762000000000012,-0.385256621387206,-0.496057350657422,-1.54102648554872
0.0763000000000012,-0.318711994873509,-0.496057350657057,-1.27484797949391
0.0764000000000012,-0.240876837049903,-0.464888242943589,-0.963507348199463
0.0765000000000012,-0.154508497186433,-0.404508497186613,-0.61803398874557
0.0766000000000012,-0.0626666167810619,-0.318711994873212,-0.250666467124135
0.0767000000000012,0.0313952597657582,-0.212889645781201,0.125581039063089
0.0768000000000012,0.124344943583501,-0.0936906572914199,0.497379774334059
0.0769000000000012,0.212889645783531,0.0313952597661286,0.851558583134226
0.0770000000000012,0.29389262614713,0.154508497188882,1.17557050458861
0.0771000000000012,0.364484313711465,0.267913397490754,1.4579372548459
0.0772000000000012,0.422163962751604,0.364484313711728,1.68865585100645
0.0773000000000012,0.464888242944537,0.438153340022648,1.85955297177817
0.0774000000000012,0.491143625364555,0.484291580564687,1.96457450145823
0.0775000000000012,0.5,0.5,2
0.0776000000000012,0.491143625364135,0.484291580563941,1.96457450145654
0.0777000000000012,0.464888242943712,0.438153340021203,1.85955297177485
0.0778000000000012,0.422163962750403,0.364484313709676,1.68865585100161
0.0779000000000012,0.36448431370993,0.267913397488223,1.45793725483972
0.0780000000000012,0.293892626145316,0.154508497186031,1.17557050458131
0.0781000000000012,0.212889645781503,0.0313952597631366,0.851558583126062
0.0782000000000012,0.12434494358133,-0.0936906572943647,0.49737977432532
0.0783000000000012,0.0313952597635212,-0.212889645783913,0.125581039054142
0.0784000000000012,-0.0626666167832856,-0.318711994875522,-0.250666467133086
0.0785000000000012,-0.154508497188565,-0.404508497188376,-0.618033988754151
0.0786000000000012,-0.240876837051867,-0.464888242944693,-0.963507348207369
0.0787000000000012,-0.318711994875236,-0.496057350657433,-1.27484797950086
0.0788000000000012,-0.385256621388635,-0.496057350657046,-1.54102648555447
0.0789000000000012,-0.438153340022487,-0.464888242943557,-1.75261336008992
0.0790000000000012,-0.475528258147934,-0.404508497186561,-1.9021130325917
0.0791000000000012,-0.496057350657385,-0.318711994873144,-1.98422940262952
0.0792000000000012,-0.499013364214062,-0.21288964578112,-1.99605345685626
0.0793000000000012,-0.484291580564024,-0.0936906572913188,-1.93716632225614
0.0794000000000013,-0.452413526232509,0.0313952597662172,-1.80965410492996
0.0795000000000012,-0.404508497186779,0.154508497188967,-1.61803398874725
0.0796000000000013,-0.34227355296349,0.267913397490829,-1.36909421185384
0.0797000000000013,-0.267913397488505,0.364484313711789,-1.07165358995388
0.0798000000000013,-0.184062276341241,0.438153340022697,-0.736249105364804
0.0799000000000013,-0.0936906572916973,0.484291580564709,-0.374762629166622
0.0800000000000013,1.19077264375901E-12,0.5,4.93362083161848E-12
0.0801000000000013,0.0936906572940367,0.484291580563919,0.374762629176203
0.0802000000000013,0.184062276343442,0.438153340021161,0.736249105373873
0.0803000000000013,0.267913397490504,0.364484313709606,1.07165358996211
0.0804000000000013,0.342273552965216,0.267913397488148,1.36909421186095
0.0805000000000013,0.404508497188179,0.154508497185947,1.61803398875278
0.0806000000000013,0.452413526233523,0.031395259763048,1.80965410493412
0.0807000000000013,0.484291580564616,-0.0936906572944519,1.93716632225848
0.0808000000000013,0.499013364214212,-0.212889645784006,1.99605345685685
0.0809000000000013,0.496057350657088,-0.318711994875591,1.98422940262834
0.0810000000000013,0.475528258147203,-0.404508497188428,1.90211303258881
0.0811000000000013,0.438153340021346,-0.464888242944726,1.75261336008539
0.0812000000000013,0.385256621387117,-0.496057350657444,1.54102648554847
0.0813000000000013,0.318711994873401,-0.496057350657033,1.27484797949361
0.0814000000000013,0.24087683704978,-0.464888242943524,0.963507348199121
0.0815000000000013,0.1545084971863,-0.404508497186509,0.618033988745254
0.0816000000000013,0.062666616780937,-0.318711994873076,0.250666467123748
0.0817000000000013,-0.0313952597658839,-0.21288964578104,-0.125581039063479
0.0818000000000013,-0.124344943583623,-0.0936906572912316,-0.497379774334437
0.0819000000000013,-0.212889645783658,0.0313952597663057,-0.851558583134579
0.0820000000000013,-0.293892626147243,0.154508497189051,-1.17557050458888
0.0821000000000013,-0.364484313711561,0.267913397490904,-1.45793725484616
0.0822000000000013,-0.422163962751679,0.36448431371185,-1.68865585100666
0.0823000000000013,-0.464888242944584,0.43815334002274,-1.85955297177831
0.0824000000000013,-0.491143625364578,0.484291580564731,-1.96457450145829
0.0825000000000013,-0.5,0.5,-2
0.0826000000000013,-0.491143625364108,0.484291580563897,-1.96457450145647
0.0827000000000013,-0.464888242943661,0.438153340021118,-1.85955297177471
0.0828000000000013,-0.422163962750328,0.364484313709545,-1.6886558510014
0.0829000000000013,-0.364484313709834,0.267913397488073,-1.45793725483945
0.0830000000000014,-0.293892626145214,0.154508497185862,-1.17557050458067
0.0831000000000014,-0.212889645781389,0.0313952597629595,-0.851558583125401
0.0832000000000014,-0.124344943581194,-0.093690657294539,-0.497379774324612
0.0833000000000014,-0.0313952597633813,-0.212889645784087,-0.125581039053355
0.0834000000000014,0.0626666167834247,-0.318711994875659,0.250666467133868
0.0835000000000014,0.154508497188698,-0.40450849718848,0.618033988754901
0.0836000000000014,0.240876837051978,-0.464888242944758,0.96350734820801
0.0837000000000014,0.318711994875333,-0.496057350657455,1.27484797950142
0.0838000000000014,0.385256621388715,-0.496057350657022,1.54102648555493
0.0839000000000014,0.438153340022554,-0.464888242943491,1.75261336009027
0.0840000000000014,0.475528258147978,-0.404508497186457,1.90211303259195
0.0841000000000014,0.496057350657402,-0.318711994873007,1.98422940262962
0.0842000000000014,0.499013364214054,-0.21288964578096,1.99605345685621
0.0843000000000014,0.484291580563993,-0.0936906572911445,1.93716632225596
0.0844000000000014,0.452413526232455,0.0313952597664084,1.8096541049298
0.0845000000000014,0.404508497186705,0.154508497189136,1.61803398874682
0.0846000000000014,0.342273552963388,0.267913397490979,1.36909421185355
0.0847000000000014,0.267913397488387,0.364484313711911,1.07165358995355
0.0848000000000014,0.18406227634111,0.438153340022783,0.736249105364442
0.0849000000000014,0.0936906572915597,0.484291580564756,0.374762629166239
0.0850000000000014,-1.31671028233656E-12,0.5,-5.20999771048543E-12
0.0851000000000014,-0.0936906572941604,0.484291580563875,-0.374762629176586
0.0852000000000014,-0.184062276343572,0.438153340021075,-0.736249105374236
0.0853000000000014,-0.267913397490622,0.364484313709484,-1.07165358996244
0.0854000000000014,-0.342273552965318,0.267913397487986,-1.36909421186123
0.0855000000000014,-0.404508497188262,0.154508497185778,-1.61803398875298
0.0856000000000014,-0.452413526233583,0.031395259762871,-1.80965410493428
0.0857000000000014,-0.484291580564648,-0.0936906572946261,-1.93716632225858
0.0858000000000014,-0.49901336421422,-0.212889645784167,-1.99605345685687
0.0859000000000014,-0.49605735065707,-0.318711994875738,-1.9842294026283
0.0860000000000014,-0.475528258147159,-0.404508497188532,-1.90211303258869
0.0861000000000014,-0.438153340021279,-0.464888242944791,-1.7526133600852
0.0862000000000015,-0.385256621387028,-0.496057350657466,-1.541026485548
0.0863000000000014,-0.318711994873304,-0.496057350657011,-1.2748479794933
0.0864000000000014,-0.24087683704967,-0.464888242943453,-0.963507348198779
0.0865000000000014,-0.15450849718618,-0.404508497186405,-0.618033988744883
0.0866000000000015,-0.0626666167807979,-0.318711994872939,-0.250666467123022
0.0867000000000015,0.0313952597660237,-0.212889645780879,0.125581039064265
0.0868000000000015,0.124344943583759,-0.0936906572910574,0.4973797743352
0.0869000000000015,0.212889645783784,0.0313952597664969,0.85155858313524
0.0870000000000015,0.293892626147345,0.15450849718922,1.17557050458952
0.0871000000000015,0.364484313711647,0.267913397491054,1.45793725484667
0.0872000000000015,0.422163962751747,0.364484313711971,1.68865585100705
0.0873000000000015,0.464888242944635,0.438153340022826,1.85955297177858
0.0874000000000015,0.491143625364605,0.484291580564778,1.96457450145844
0.0875000000000015,0.5,0.5,2
0.0876000000000015,0.491143625364082,0.484291580563853,1.96457450145633
0.0877000000000015,0.464888242943614,0.438153340021033,1.85955297177444
0.0878000000000015,0.422163962750261,0.364484313709424,1.68865585100101
0.0879000000000015,0.364484313709748,0.267913397487912,1.45793725483895
0.0880000000000015,0.293892626145101,0.154508497185694,1.1755705045804
0.0881000000000015,0.212889645781262,0.0313952597627825,0.851558583125048
0.0882000000000015,0.124344943581059,-0.0936906572947132,0.497379774324234
0.0883000000000015,0.0313952597632415,-0.212889645784247,0.125581039052966
0.0884000000000015,-0.0626666167835496,-0.318711994875807,-0.250666467134198
0.0885000000000015,-0.154508497188818,-0.404508497188584,-0.618033988755218
0.0886000000000015,-0.2408768370521,-0.464888242944824,-0.963507348208352
0.0887000000000015,-0.318711994875441,-0.496057350657477,-1.27484797950172
0.0888000000000015,-0.385256621388805,-0.496057350657,-1.54102648555518
0.0889000000000015,-0.438153340022622,-0.464888242943421,-1.75261336009046
0.0890000000000015,-0.475528258148017,-0.404508497186353,-1.90211303259205
0.0891000000000015,-0.496057350657418,-0.318711994872871,-1.98422940262966
0.0892000000000015,-0.499013364214046,-0.212889645780799,-1.99605345685619
0.0893000000000015,-0.484291580563958,-0.0936906572909703,-1.93716632225586
0.0894000000000015,-0.452413526232396,0.0313952597665854,-1.80965410492963
0.0895000000000015,-0.404508497186623,0.154508497189304,-1.61803398874659
0.0896000000000015,-0.342273552963286,0.267913397491129,-1.36909421185327
0.0897000000000015,-0.26791339748828,0.364484313712032,-1.07165358995322
0.0898000000000016,-0.184062276340993,0.438153340022868,-0.736249105363762
0.0899000000000016,-0.093690657291436,0.484291580564801,-0.374762629165521
0.0900000000000015,1.45685877562931E-12,0.5,5.600061427074E-12
0.0901000000000015,0.0936906572942981,0.484291580563831,0.374762629176969
0.0902000000000016,0.184062276343702,0.43815334002099,0.736249105374916
0.0903000000000016,0.26791339749074,0.364484313709363,1.07165358996306
0.0904000000000016,0.34227355296541,0.267913397487837,1.36909421186176
0.0905000000000016,0.404508497188336,0.154508497185596,1.61803398875344
0.0906000000000016,0.452413526233636,0.031395259762694,1.80965410493459
0.0907000000000016,0.484291580564683,-0.0936906572948004,1.93716632225876
0.0908000000000016,0.499013364214229,-0.212889645784327,1.99605345685692
0.0909000000000016,0.496057350657053,-0.318711994875875,1.9842294026282
0.0910000000000016,0.475528258147116,-0.404508497188645,1.90211303258846
0.0911000000000016,0.438153340021218,-0.464888242944856,1.75261336008485
0.0912000000000016,0.385256621386947,-0.496057350657488,1.54102648554775
0.0913000000000016,0.318711994873196,-0.496057350656989,1.27484797949274
0.0914000000000016,0.240876837049547,-0.464888242943388,0.963507348198139
0.0915000000000016,0.154508497186047,-0.404508497186292,0.618033988744187
0.0916000000000016,0.0626666167806589,-0.318711994872802,0.250666467122636
0.0917000000000016,-0.0313952597661636,-0.212889645780719,-0.125581039064654
0.0918000000000016,-0.124344943583881,-0.0936906572908831,-0.497379774335523
0.0919000000000016,-0.212889645783898,0.031395259766674,-0.851558583135593
0.0920000000000016,-0.293892626147458,0.154508497189402,-1.17557050458979
0.0921000000000016,-0.364484313711743,0.267913397491204,-1.45793725484693
0.0922000000000016,-0.422163962751822,0.364484313712093,-1.68865585100726
0.0923000000000016,-0.464888242944687,0.438153340022911,-1.85955297177873
0.0924000000000016,-0.491143625364628,0.484291580564823,-1.96457450145851
0.0925000000000016,-0.5,0.5,-2
0.0926000000000016,-0.491143625364059,0.484291580563809,-1.96457450145626
0.0927000000000016,-0.464888242943563,0.438153340020947,-1.85955297177429
0.0928000000000016,-0.422163962750185,0.364484313709302,-1.6886558510008
0.0929000000000016,-0.364484313709652,0.267913397487762,-1.45793725483869
0.0930000000000016,-0.293892626144988,0.154508497185512,-1.17557050458009
0.0931000000000016,-0.212889645781148,0.0313952597626054,-0.851558583124695
0.0932000000000016,-0.124344943580937,-0.0936906572948875,-0.497379774323856
0.0933000000000016,-0.0313952597631158,-0.212889645784408,-0.125581039052633
0.0934000000000017,0.0626666167836887,-0.318711994875943,0.25066646713498
0.0935000000000017,0.154508497188951,-0.404508497188697,0.618033988756021
0.0936000000000016,0.240876837052223,-0.464888242944889,0.963507348208694
0.0937000000000017,0.318711994875549,-0.4960573506575,1.27484797950228
0.0938000000000017,0.385256621388885,-0.496057350656978,1.54102648555565
0.0939000000000017,0.438153340022683,-0.464888242943356,1.75261336009081
0.0940000000000017,0.47552825814806,-0.40450849718624,1.90211303259227
0.0941000000000017,0.496057350657435,-0.318711994872734,1.98422940262976
0.0942000000000017,0.499013364214037,-0.212889645780639,1.99605345685614
0.0943000000000017,0.484291580563923,-0.093690657290796,1.93716632225566
0.0944000000000017,0.452413526232336,0.0313952597667625,1.80965410492932
0.0945000000000017,0.404508497186549,0.154508497189486,1.61803398874616
0.0946000000000017,0.342273552963194,0.267913397491279,1.36909421185274
0.0947000000000017,0.267913397488162,0.364484313712153,1.0716535899526
0.0948000000000017,0.184062276340863,0.438153340022954,0.736249105363399
0.0949000000000017,0.0936906572912983,0.484291580564845,0.374762629165137
0.0950000000000017,-1.59700726892206E-12,0.5,-6.38802907568822E-12
0.0951000000000017,-0.0936906572944218,0.484291580563787,-0.374762629177687
0.0952000000000017,-0.18406227634382,0.438153340020904,-0.736249105375278
0.0953000000000017,-0.267913397490847,0.364484313709241,-1.07165358996339
0.0954000000000017,-0.342273552965512,0.267913397487687,-1.36909421186205
0.0955000000000017,-0.404508497188418,0.154508497185427,-1.61803398875364
0.0956000000000017,-0.452413526233696,0.0313952597625027,-1.80965410493476
0.0957000000000017,-0.484291580564718,-0.0936906572949746,-1.93716632225886
0.0958000000000017,-0.499013364214237,-0.212889645784488,-1.99605345685695
0.0959000000000017,-0.496057350657037,-0.318711994876012,-1.98422940262815
0.0960000000000017,-0.475528258147077,-0.404508497188749,-1.90211303258834
0.0961000000000017,-0.438153340021151,-0.464888242944927,-1.75261336008466
0.0962000000000017,-0.385256621386858,-0.496057350657511,-1.54102648554751
0.0963000000000017,-0.318711994873088,-0.496057350656966,-1.27484797949244
0.0964000000000017,-0.240876837049424,-0.464888242943323,-0.963507348197797
0.0965000000000017,-0.154508497185927,-0.404508497186188,-0.618033988743816
0.0966000000000017,-0.0626666167805339,-0.318711994872655,-0.250666467122248
0.0967000000000017,0.0313952597662893,-0.212889645780558,0.125581039064987
0.0968000000000017,0.124344943584016,-0.0936906572907089,0.497379774335901
0.0969000000000018,0.212889645784025,0.031395259766851,0.851558583136306
0.0970000000000018,0.293892626147572,0.154508497189571,1.17557050459038
0.0971000000000018,0.364484313711839,0.267913397491365,1.45793725484743
0.0972000000000018,0.422163962751889,0.364484313712214,1.68865585100765
0.0973000000000018,0.464888242944733,0.438153340022996,1.859552971779
0.0974000000000018,0.491143625364655,0.484291580564867,1.96457450145865
0.0975000000000018,0.5,0.5,2
0.0976000000000018,0.491143625364032,0.484291580563761,1.96457450145611
0.0977000000000018,0.464888242943511,0.438153340020862,1.85955297177402
0.0978000000000018,0.42216396275011,0.364484313709181,1.68865585100041
0.0979000000000018,0.364484313709566,0.267913397487612,1.45793725483819
0.0980000000000018,0.293892626144886,0.154508497185343,1.1755705045795
0.0981000000000018,0.212889645781021,0.0313952597624142,0.851558583124033
0.0982000000000018,0.124344943580801,-0.0936906572950617,0.497379774323148
0.0983000000000018,0.0313952597629759,-0.212889645784568,0.125581039051847
0.0984000000000018,-0.0626666167838277,-0.31871199487608,-0.250666467135367
0.0985000000000018,-0.154508497189071,-0.404508497188801,-0.618033988756284
0.0986000000000018,-0.240876837052334,-0.464888242944959,-0.963507348209334
0.0987000000000018,-0.318711994875646,-0.496057350657522,-1.27484797950259
0.0988000000000018,-0.385256621388974,-0.496057350656955,-1.5410264855559
0.0989000000000018,-0.43815334002275,-0.46488824294329,-1.752613360091
0.0990000000000018,-0.475528258148103,-0.404508497186136,-1.9021130325924
0.0991000000000018,-0.496057350657453,-0.318711994872586,-1.9842294026298
0.0992000000000018,-0.499013364214029,-0.212889645780478,-1.99605345685612
0.0993000000000018,-0.484291580563892,-0.0936906572906218,-1.93716632225558
0.0994000000000018,-0.452413526232282,0.0313952597669395,-1.80965410492915
0.0995000000000018,-0.404508497186467,0.154508497189655,-1.61803398874593
0.0996000000000018,-0.342273552963092,0.26791339749144,-1.36909421185245
0.0997000000000018,-0.267913397488044,0.364484313712275,-1.07165358995227
0.0998000000000018,-0.184062276340733,0.438153340023039,-0.736249105363037
0.0999000000000018,-0.0936906572911746,0.484291580564889,-0.374762629164754
0.100000000000002,1.7229449074996E-12,0.5,7.51705723746729E-12
0.100100000000002,0.0936906572945594,0.484291580563739,0.374762629178852
0.100200000000002,0.18406227634395,0.438153340020819,0.736249105376328
0.100300000000002,0.267913397490965,0.36448431370912,1.07165358996434
0.100400000000002,0.342273552965614,0.267913397487537,1.36909421186287
0.100500000000002,0.4045084971885,0.154508497185259,1.61803398875434
0.100600000000002,0.45241352623375,0.0313952597623257,1.80965410493524
0.100700000000002,0.484291580564749,-0.0936906572951628,1.93716632225912
0.100800000000002,0.499013364214245,-0.212889645784648,1.99605345685701
0.100900000000002,0.496057350657019,-0.318711994876148,1.98422940262801
0.101000000000002,0.475528258147034,-0.404508497188853,1.90211303258798
0.101100000000002,0.438153340021083,-0.464888242944992,1.75261336008411
0.101200000000002,0.385256621386778,-0.496057350657535,1.54102648554679
0.101300000000002,0.318711994872991,-0.496057350656944,1.27484797949157
0.101400000000002,0.240876837049314,-0.464888242943258,0.963507348196857
0.101500000000002,0.154508497185794,-0.404508497186084,0.618033988742743
0.101600000000002,0.0626666167803949,-0.318711994872518,0.250666467121185
0.101700000000002,-0.0313952597664292,-0.212889645780385,-0.125581039066114
0.101800000000002,-0.124344943584152,-0.0936906572905346,-0.497379774336994
0.101900000000002,-0.212889645784139,0.0313952597670422,-0.851558583136968
0.102000000000002,-0.293892626147674,0.154508497189726,-1.17557050459106
0.102100000000002,-0.364484313711925,0.267913397491503,-1.45793725484797
0.102200000000002,-0.422163962751964,0.364484313712336,-1.68865585100804
0.102300000000002,-0.464888242944785,0.438153340023082,-1.85955297177927
0.102400000000002,-0.491143625364681,0.484291580564911,-1.96457450145879
0.102500000000002,-0.5,0.5,-2
0.102600000000002,-0.491143625364009,0.484291580563717,-1.96457450145597
0.102700000000002,-0.464888242943465,0.438153340020769,-1.85955297177373
0.102800000000002,-0.422163962750043,0.36448431370905,-1.68865585099999
0.102900000000002,-0.36448431370947,0.26791339748745,-1.45793725483765
0.103000000000002,-0.293892626144772,0.154508497185188,-1.17557050457886
0.103100000000002,-0.212889645780894,0.0313952597622514,-0.851558583123372
0.103200000000002,-0.124344943580665,-0.093690657295236,-0.49737977432244
0.103300000000002,-0.0313952597628502,-0.212889645784729,-0.125581039051117
0.103400000000002,0.0626666167839526,-0.318711994876217,0.250666467136093
0.103500000000002,0.154508497189204,-0.404508497188905,0.618033988757033
0.103600000000002,0.240876837052456,-0.464888242945025,0.963507348210025
0.103700000000002,0.318711994875754,-0.496057350657546,1.27484797950315
0.103800000000002,0.385256621389064,-0.496057350656931,1.54102648555636
0.103900000000002,0.438153340022818,-0.46488824294322,1.75261336009135
0.104000000000002,0.475528258148142,-0.404508497186023,1.90211303259262
0.104100000000002,0.496057350657469,-0.31871199487246,1.9842294026299
0.104200000000002,0.49901336421402,-0.212889645780318,1.99605345685607
0.104300000000002,0.484291580563857,-0.0936906572904475,1.93716632225539
0.104400000000002,0.452413526232223,0.0313952597671166,1.80965410492882
0.104500000000002,0.404508497186384,0.154508497189824,1.6180339887455
0.104600000000002,0.342273552963,0.26791339749159,1.36909421185192
0.104700000000002,0.267913397487937,0.364484313712406,1.07165358995165
0.104800000000002,0.184062276340616,0.438153340023132,0.736249105362357
0.104900000000002,0.0936906572910369,0.484291580564936,0.374762629164036
0.105000000000002,-1.86309340079235E-12,0.5,-7.50921702203021E-12
0.105100000000002,-0.0936906572946971,0.484291580563699,-0.374762629178844
0.105200000000002,-0.18406227634408,0.438153340020733,-0.736249105376373
0.105300000000002,-0.267913397491071,0.364484313708999,-1.07165358996433
0.105400000000002,-0.342273552965706,0.267913397487387,-1.36909421186287
0.105500000000002,-0.404508497188575,0.15450849718509,-1.6180339887543
0.105600000000002,-0.452413526233809,0.0313952597621487,-1.80965410493524
0.105700000000002,-0.484291580564784,-0.0936906572953371,-1.93716632225913
0.105800000000002,-0.499013364214254,-0.212889645784822,-1.99605345685702
0.105900000000002,-0.496057350657002,-0.318711994876296,-1.98422940262801
0.106000000000002,-0.475528258146995,-0.404508497188966,-1.902113032588
0.106100000000002,-0.438153340021023,-0.464888242945052,-1.75261336008412
0.106200000000002,-0.385256621386688,-0.496057350657555,-1.54102648554679
0.106300000000002,-0.318711994872883,-0.496057350656922,-1.27484797949158
0.106400000000002,-0.240876837049191,-0.464888242943192,-0.963507348196814
0.106500000000002,-0.15450849718566,-0.40450849718598,-0.61803398874275
0.106600000000002,-0.0626666167802558,-0.318711994872381,-0.250666467121136
0.106700000000002,0.0313952597665549,-0.212889645780225,0.125581039066163
0.106800000000002,0.124344943584274,-0.0936906572903464,0.497379774336987
0.106900000000002,0.212889645784266,0.0313952597672193,0.851558583136909
0.107000000000002,0.293892626147787,0.154508497189922,1.17557050459101
0.107100000000002,0.364484313712021,0.267913397491653,1.45793725484797
0.107200000000002,0.422163962752039,0.364484313712457,1.68865585100807
0.107300000000002,0.464888242944831,0.438153340023167,1.85955297177928
0.107400000000002,0.491143625364704,0.484291580564955,1.96457450145879
0.107500000000002,0.5,0.5,2
0.107600000000002,0.491143625363983,0.484291580563673,1.96457450145597
0.107700000000002,0.464888242943413,0.438153340020684,1.85955297177374
0.107800000000002,0.422163962749968,0.364484313708928,1.68865585099999
0.107900000000002,0.364484313709374,0.2679133974873,1.45793725483769
0.108000000000002,0.29389262614467,0.154508497184992,1.17557050457887
0.108100000000002,0.21288964578078,0.0313952597620743,0.851558583123327
0.108200000000002,0.124344943580543,-0.0936906572954102,0.497379774322393
0.108300000000002,0.0313952597627103,-0.212889645784889,0.125581039051125
0.108400000000002,-0.0626666167840917,-0.318711994876353,-0.250666467136028
0.108500000000002,-0.154508497189338,-0.40450849718901,-0.618033988757026
